1|1|1|10326|11685|0|10091|5209|0|0|0|0|false|false|false|0|0|0|false|false|false|0|0|0|0|0|0|1|0|true|0|0|3|0|4|0|0|0|0|0|0|0|2|true|2|0|1|0|0|8|0|0|0|0|0|0
1|1|2|8608|10363|0|5199|11395|0|0|0|0|false|false|false|0|0|0|false|false|false|0|0|0|0|0|0|1|1|true|0|0|0|0|4|0|0|2|0|0|0|0|0|false|0|0|0|0|0|0|0|1|0|0|0|0
1|1|3|8817|5495|0|6200|11848|0|0|0|0|false|false|false|0|0|0|false|false|false|0|0|0|0|0|0|1|0|true|1|0|0|0|2|0|0|0|0|0|0|0|0|true|0|0|3|0|1|2|0|1|0|0|0|0
1|1|4|11544|5199|0|11663|11685|0|0|0|0|false|false|false|0|0|0|false|false|false|0|0|0|0|0|0|1|0|false|0|0|0|0|3|2|0|0|0|0|0|0|0|false|0|0|3|0|1|0|0|0|0|0|0|0
1|1|5|8817|11395|0|5495|10326|0|0|0|0|false|false|false|0|0|0|false|false|false|0|0|0|0|0|0|1|0|false|1|0|0|0|0|0|0|2|0|0|0|0|0|true|1|0|0|0|4|0|0|0|0|0|0|0
1|1|6|5209|11663|0|11848|8608|0|0|0|0|false|false|false|0|0|0|false|false|false|0|0|0|0|0|0|1|0|true|1|0|0|3|1|0|0|3|0|0|0|0|0|true|1|0|1|0|3|3|0|0|0|0|0|0
1|1|7|10091|10363|0|6200|11544|0|0|0|0|false|false|false|0|0|0|false|false|false|0|0|0|0|0|0|1|1|true|0|0|0|0|0|5|0|2|0|0|0|0|0|true|0|0|1|0|4|4|0|0|0|0|0|0
1|1|8|8817|5199|0|11395|5209|0|0|0|0|false|false|false|0|0|0|false|false|false|1|0|0|1|0|0|1|0|true|1|0|0|0|4|0|0|0|0|0|0|0|0|true|1|0|0|1|0|0|0|3|0|0|0|0
1|1|9|11848|10326|0|10363|11685|0|0|0|0|false|false|false|0|0|0|false|false|false|0|0|0|0|0|0|1|0|true|0|0|0|0|4|4|0|0|0|0|0|0|1|false|1|0|0|0|0|0|0|3|0|0|0|0
1|1|10|10091|11544|0|5495|8608|0|0|0|0|false|false|false|0|0|0|false|false|false|0|0|0|0|0|0|1|2|true|2|0|0|0|0|6|0|0|0|0|0|0|0|false|1|0|0|0|3|4|0|0|0|0|0|0
1|1|11|6200|10326|0|11663|5199|0|0|0|0|false|false|false|0|0|0|false|false|false|0|0|0|0|0|0|1|0|true|0|0|0|3|3|0|0|0|0|0|0|0|0|false|1|0|3|0|1|0|0|0|0|0|0|0
1|1|12|5209|11848|0|11544|11395|0|0|0|0|false|false|false|0|0|0|false|false|false|0|0|0|0|0|0|1|0|true|2|0|1|0|2|4|0|2|0|0|0|0|0|false|0|0|0|0|0|0|0|0|0|0|0|0
1|1|13|8817|10091|0|11663|10363|0|0|0|0|false|false|false|0|0|0|false|false|false|0|0|0|0|0|0|1|2|false|2|0|0|0|3|5|0|2|0|0|0|0|1|true|2|0|0|0|1|0|0|1|0|0|0|0
1|1|14|6200|5495|0|8608|11685|0|0|0|0|false|false|false|0|0|0|false|false|false|0|0|0|0|0|0|1|0|true|0|0|1|0|4|0|0|0|0|0|0|0|0|false|1|0|0|0|0|2|0|0|0|0|0|0
1|1|15|11395|11848|0|5199|10091|0|0|0|0|false|false|false|0|0|0|false|false|false|0|0|0|0|0|0|1|0|false|0|0|0|0|2|4|1|3|0|0|0|0|2|true|3|0|0|1|2|5|0|0|0|0|0|0
1|1|16|11544|8608|0|8817|10326|0|0|0|0|false|false|false|0|0|0|false|false|false|0|0|0|0|0|0|1|0|true|1|0|0|0|0|0|0|0|0|0|0|0|0|true|2|0|0|3|4|1|0|3|0|0|0|0
1|1|17|5495|11663|0|5209|10363|0|0|0|0|false|false|false|0|0|0|false|false|false|0|0|0|0|0|0|1|0|true|1|0|0|1|4|0|0|0|0|0|0|0|2|true|0|0|1|1|0|0|0|1|0|0|0|0
1|1|18|11685|11395|0|6200|8817|0|0|0|0|false|false|false|0|0|0|false|false|false|0|0|0|0|0|0|1|0|false|0|0|0|0|1|0|0|0|0|0|0|0|0|true|2|0|1|0|3|0|0|0|0|0|0|0
