1|1|1|8496|9247|0|11683|10298|0|0|0|0|false|false|false|0|0|0|false|false|false|0|0|0|0|0|0|1|1|false|1|0|0|0|4|0|0|0|0|0|0|0|0|true|1|0|0|0|0|0|0|0|0|0|0|0
1|1|2|5942|11046|0|6282|9894|0|0|0|0|false|false|false|0|0|0|false|false|false|0|0|0|0|0|0|1|0|false|0|0|0|0|2|0|0|0|0|0|0|0|0|true|0|0|0|0|0|0|0|0|0|0|0|0
1|1|3|8894|4348|0|11167|25|0|0|0|0|false|false|false|0|0|0|false|false|false|0|0|0|0|0|0|1|0|false|0|0|0|0|3|0|0|0|0|0|0|0|0|true|1|0|0|0|1|2|0|0|0|0|0|0
1|1|4|5218|10298|0|11683|5942|0|0|0|0|false|false|false|0|0|0|false|false|false|0|0|0|0|0|0|1|0|true|2|0|0|1|1|3|0|0|0|0|0|0|0|true|0|0|1|0|0|0|0|0|0|0|0|0
1|1|5|4348|9894|0|8894|9247|0|0|0|0|false|false|false|0|0|0|false|false|false|0|0|0|0|0|0|1|0|true|2|0|1|0|0|1|0|0|0|0|1|0|0|true|0|0|1|0|4|0|0|2|1|0|0|0
1|1|6|11046|25|0|8496|5218|0|0|0|0|false|false|false|0|0|0|false|false|false|0|0|0|0|0|0|1|0|true|2|0|0|3|1|0|0|0|0|0|0|0|1|false|0|0|1|0|3|6|0|0|0|0|0|0
1|1|7|6282|11683|0|11167|4348|0|0|0|0|false|false|false|0|0|0|false|false|false|0|0|0|0|0|0|1|0|true|0|0|0|0|0|0|0|0|0|0|0|0|0|false|0|0|0|0|0|2|0|0|0|0|0|0
1|1|8|9247|5942|0|11046|8894|0|0|0|0|false|false|false|0|0|0|false|false|false|1|0|0|1|0|0|1|0|false|0|0|0|0|0|0|0|0|0|0|0|0|0|true|0|0|0|0|4|0|0|0|0|0|0|0
1|1|9|11167|5218|0|9894|8496|0|0|0|0|false|false|false|0|0|0|false|false|false|1|0|0|0|0|0|1|0|true|1|0|0|0|0|1|0|0|0|0|0|0|1|true|2|0|0|0|2|4|0|0|0|0|0|0
1|1|10|25|6282|0|10298|9247|0|0|0|0|false|false|false|0|0|0|false|false|false|0|0|0|0|0|0|1|0|true|1|0|3|0|0|1|0|0|0|0|0|0|0|true|0|0|0|0|2|0|0|0|0|0|0|0
1|1|11|11167|8496|0|5942|4348|0|0|0|0|false|false|false|0|0|0|false|false|false|0|0|0|0|0|0|1|0|true|3|0|0|0|3|0|0|0|0|0|0|0|0|false|0|0|0|0|0|2|0|0|0|0|0|0
1|1|12|25|9894|0|11683|11046|0|0|0|0|false|false|false|0|0|0|false|false|false|0|0|0|0|0|0|1|0|true|1|0|0|0|2|1|0|0|0|0|0|0|0|false|0|0|1|0|0|0|0|0|0|0|0|0
1|1|13|8894|5218|0|10298|6282|0|0|0|0|false|false|false|0|0|0|false|false|false|0|0|0|0|0|0|1|0|true|0|0|0|0|4|2|0|0|0|0|0|0|0|true|0|0|1|0|0|0|0|2|0|0|0|0
1|1|14|11167|5942|0|25|9247|0|0|0|0|false|false|false|0|0|0|false|false|false|0|0|0|0|0|0|1|0|false|1|0|0|0|1|2|0|0|0|0|0|0|0|false|1|0|0|0|3|2|0|0|0|0|0|0
1|1|15|10298|4348|0|11046|9894|0|0|0|0|false|false|false|0|0|0|false|false|false|0|0|0|0|0|0|1|0|false|0|0|0|0|3|2|0|0|0|0|0|0|0|false|0|0|0|0|0|0|0|0|0|0|0|0
1|1|16|8496|11683|0|8894|6282|0|0|0|0|false|false|false|0|0|0|false|false|false|0|0|0|0|0|0|1|1|false|1|0|0|1|0|5|0|0|0|0|0|0|0|true|0|0|1|0|4|0|0|0|0|0|0|0
1|1|17|9247|11167|0|5218|11046|0|0|0|0|false|false|false|0|0|0|false|false|false|0|0|0|0|0|0|1|0|true|1|0|1|0|1|2|0|0|0|0|0|0|0|true|0|0|1|0|1|2|0|0|0|0|0|0
