TournamentMatchCode,Match,Result,Red1,Red2,Red3,Blue1,Blue2,Blue3,RTot,RAuto,RAutoB,RTele,REnd,RPen,BTot,BAuto,BAutoB,BTele,BEnd,BPen,
1617velv-nynyc-jd2-Q-1,Q-1,35-25 R,8721,11942,0,6496,6051,0,35,15,0,20,0,0,25,5,0,20,0,0,
1617velv-nynyc-jd2-Q-2,Q-2,5-40 B,10322,10675,0,9385,9371,0,5,5,0,0,0,0,40,0,0,40,0,0,
1617velv-nynyc-jd2-Q-3,Q-3,55-5 R,5718,9372,0,11184,4783,0,55,10,0,45,0,0,5,5,0,0,0,0,
1617velv-nynyc-jd2-Q-4,Q-4,0-50 B,8088,4995,0,4784,11981,0,0,0,0,0,0,0,50,10,0,40,0,0,
1617velv-nynyc-jd2-Q-5,Q-5,15-75 B,12178,9385,0,4137,4785,0,15,15,0,0,0,0,75,0,0,65,10,0,
1617velv-nynyc-jd2-Q-6,Q-6,45-85 B,6051,9371,0,9372,4784,0,45,25,0,20,0,0,85,15,0,70,0,0,
1617velv-nynyc-jd2-Q-7,Q-7,15-80 B,6496,11184,0,4137,4995,0,15,5,0,10,0,0,80,30,0,50,0,0,
1617velv-nynyc-jd2-Q-8,Q-8,100-60 R,10322,8721,0,8088,5718,0,100,30,0,30,0,40,60,10,0,10,0,40,
1617velv-nynyc-jd2-Q-9,Q-9,25-20 R,11981,10675,0,11942,4785,0,25,5,0,10,10,0,20,0,0,0,0,20,
1617velv-nynyc-jd2-Q-10,Q-10,75-0 R,4783,6051,0,12178,10322,0,75,10,0,55,10,0,0,0,0,0,0,0,
1617velv-nynyc-jd2-Q-11,Q-11,45-10 R,9372,4785,0,4995,8721,0,45,0,0,45,0,0,10,0,0,10,0,0,
1617velv-nynyc-jd2-Q-12,Q-12,10-50 B,8088,11184,0,6496,10675,0,10,10,0,0,0,0,50,10,0,40,0,0,
1617velv-nynyc-jd2-Q-13,Q-13,65-95 B,11981,4137,0,5718,9371,0,65,35,0,20,10,0,95,15,0,30,0,50,
1617velv-nynyc-jd2-Q-14,Q-14,50-0 R,11942,4784,0,9385,4783,0,50,10,0,40,0,0,0,0,0,0,0,0,
1617velv-nynyc-jd2-Q-15,Q-15,25-130 B,12178,5718,0,9372,8088,0,25,5,0,10,10,0,130,30,0,60,0,40,
1617velv-nynyc-jd2-Q-16,Q-16,90-40 R,8721,4783,0,10675,4137,0,90,40,0,50,0,0,40,15,0,25,0,0,
1617velv-nynyc-jd2-Q-17,Q-17,10-95 B,11981,9385,0,11184,6051,0,10,0,0,10,0,0,95,35,0,50,0,10,
1617velv-nynyc-jd2-Q-18,Q-18,20-30 B,11942,4995,0,12178,9371,0,20,10,0,10,0,0,30,0,0,30,0,0,
1617velv-nynyc-jd2-Q-19,Q-19,10-100 B,4784,6496,0,10322,4785,0,10,10,0,0,0,0,100,60,0,40,0,0,
1617velv-nynyc-jd2-Q-20,Q-20,15-105 B,5718,4995,0,6051,10675,0,15,5,0,0,10,0,105,35,0,70,0,0,
1617velv-nynyc-jd2-Q-21,Q-21,60-5 R,9385,9372,0,6496,11981,0,60,30,0,30,0,0,5,5,0,0,0,0,
1617velv-nynyc-jd2-Q-22,Q-22,20-50 B,4784,11184,0,12178,8721,0,20,10,0,10,0,0,50,15,0,35,0,0,
1617velv-nynyc-jd2-Q-23,Q-23,40-10 R,9371,4785,0,8088,4783,0,40,0,0,40,0,0,10,0,0,10,0,0,
1617velv-nynyc-jd2-Q-24,Q-24,40-75 B,10322,4137,0,11942,9372,0,40,15,0,15,10,0,75,0,0,75,0,0,
1617velv-nynyc-jd2-SF-1-1,SF-1-1,125-20 R,9372,6051,0,11942,4784,0,125,40,0,65,10,10,20,20,0,0,0,0,
1617velv-nynyc-jd2-SF-2-1,SF-2-1,50-130 B,9371,4137,0,8721,4785,0,50,10,0,40,0,0,130,50,0,40,0,40,
1617velv-nynyc-jd2-SF-1-2,SF-1-2,100-15 R,9372,6051,0,11942,4784,0,100,10,0,90,0,0,15,15,0,0,0,0,
1617velv-nynyc-jd2-SF-2-2,SF-2-2,95-135 B,9371,4137,0,8721,4785,0,95,85,0,10,0,0,135,45,0,70,10,10,
1617velv-nynyc-jd2-F-1,F-1,125-70 R,9372,6051,0,8721,4785,0,125,40,0,85,0,0,70,70,0,0,0,0,
1617velv-nynyc-jd2-F-2,F-2,135-100 R,9372,6051,0,8721,4785,0,135,55,0,80,0,0,100,85,0,15,0,0,
