TournamentCode,TeamNum,TeamName,R,QP,RP,High,MP,Elim,WP,OPR,OPRm,
1617velv-flneflmt1,4717,Mechromancers,1,10,247,235,5,,1.00,144.8,119.1,
1617velv-flneflmt1,11774,Palatka High School Robo-Panthers,2,10,163,160,5,,1.00,16.9,27.0,
1617velv-flneflmt1,10497,SwampBots,3,9,275,235,5,,0.90,60.1,56.7,
1617velv-flneflmt1,9938,Baldwin Middle/Senior,4,8,177,140,5,,0.80,7.9,17.6,
1617velv-flneflmt1,10168,LJH Gator Techs,5,8,148,106,5,,0.80,23.3,25.2,
1617velv-flneflmt1,10179,Tech Turtles,6,7,259,90,5,,0.70,58.2,48.6,
1617velv-flneflmt1,11892,Hilliard High School Flashes,7,7,205,80,5,,0.70,22.6,24.2,
1617velv-flneflmt1,9944,SATURN,8,6,276,106,5,,0.60,60.6,51.7,
1617velv-flneflmt1,4227,Metal Morphosis,9,4,270,80,5,,0.40,61.6,50.1,
1617velv-flneflmt1,10385,RoboTech Warriors,10,4,268,76,5,,0.40,49.6,42.2,
1617velv-flneflmt1,9435,Mechanical Eagles,11,4,203,70,6,,0.33,20.4,21.2,
1617velv-flneflmt1,12102,Patriot Programmers,12,4,173,175,5,,0.40,13.5,22.5,
1617velv-flneflmt1,9937,Gamma Rays Atlantic Coast High,13,4,161,90,5,,0.40,17.7,16.3,
1617velv-flneflmt1,10768,Middleburg High School,14,4,145,75,5,,0.40,11.9,16.3,
1617velv-flneflmt1,10167,Green Cove Springs Junior High,15,4,116,76,5,,0.40,-0.9,5.4,
1617velv-flneflmt1,10013,Master Builders,16,4,116,71,5,,0.40,28.7,26.2,
1617velv-flneflmt1,10276,talknerdytome,17,3,206,71,6,,0.25,22.0,19.9,
1617velv-flneflmt1,11593,Brainstormers,18,2,211,76,5,,0.20,13.5,19.7,
1617velv-flneflmt1,10583,The Robotic Gladiators,19,2,206,70,5,,0.20,23.3,24.5,
1617velv-flneflmt1,11465,Fort White Indibots,20,2,199,82,5,,0.20,15.5,18.0,
1617velv-flneflmt1,9075,The Funky Bunch,21,2,164,96,6,,0.17,-16.6,-2.5,
