TournamentCode,TeamNum,TeamName,R,QP,RP,High,MP,Elim,
1617velv-flpbl22,450,Children of the Swamp,1,10,125,85,5,,
1617velv-flpbl22,7509,Blazer Robotics,2,10,120,100,5,,
1617velv-flpbl22,11796,TechGarage 1,3,10,100,100,5,,
1617velv-flpbl22,6364,Pulsatrix,4,8,159,155,5,,
1617velv-flpbl22,5257,Eagles Robotics Xperience,5,8,135,155,5,,
1617velv-flpbl22,10200,Ninoxide,6,8,118,75,5,,
1617velv-flpbl22,10743,TechGarage 3,7,6,115,60,5,,
1617velv-flpbl22,11799,Blazers Robotics 2,8,6,110,120,5,,
1617velv-flpbl22,9207,Skynet,9,5,85,85,5,,
1617velv-flpbl22,10206,360 Degrees,10,5,76,50,5,,
1617velv-flpbl22,8844,Skeleton Albifacies,11,5,68,81,5,,
1617velv-flpbl22,10688,ATL Eagles Robotics,12,4,75,75,5,,
1617velv-flpbl22,11551,Robot Matrix,13,3,148,55,5,,
1617velv-flpbl22,7625,Otus,14,3,130,75,6,,
1617velv-flpbl22,5158,T.I.T.A.N.S.,15,2,96,71,5,,
1617velv-flpbl22,8551,Relentless Robotics,16,1,136,36,5,,
1617velv-flpbl22,10744,TechGarage 4,17,1,110,35,5,,
1617velv-flpbl22,6568,Jedi Knights,18,1,80,35,5,,
1617velv-flpbl22,9498,Robo Warriors,19,0,90,35,5,,
