TournamentMatchCode,Match,Result,Red1,Red2,Red3,Blue1,Blue2,Blue3,RTot,RAuto,RAutoB,RTele,REnd,RPen,BTot,BAuto,BAutoB,BTele,BEnd,BPen,
1617velv-mi-gl-Q-1,Q-1,50-37 R,8593,12184,0,9720,11933,0,50,40,0,10,0,0,37,5,0,32,0,0,
1617velv-mi-gl-Q-2,Q-2,22-0 R,10615,10779,0,10699,10713,0,22,0,0,22,0,0,0,0,0,0,0,0,
1617velv-mi-gl-Q-3,Q-3,40-135 B,10202,5386,0,6294,5957,0,40,10,0,10,20,0,135,115,0,20,0,0,
1617velv-mi-gl-Q-4,Q-4,41-10 R,10601,11932,0,10844,6134,0,41,10,0,31,0,0,10,0,0,10,0,0,
1617velv-mi-gl-Q-5,Q-5,0-40 B,10757,10698,0,9931,10484,0,0,0,0,0,0,0,40,0,0,40,0,0,
1617velv-mi-gl-Q-6,Q-6,70-110 B,5290,11767,0,10653,11691,0,70,30,0,40,0,0,110,35,0,5,20,50,
1617velv-mi-gl-Q-7,Q-7,5-90 B,10438,11244,0,9020,10180,0,5,5,0,0,0,0,90,10,0,40,0,40,
1617velv-mi-gl-Q-8,Q-8,92-41 R,10309,10805,0,10297,8369,0,92,70,0,22,0,0,41,10,0,21,0,10,
1617velv-mi-gl-Q-9,Q-9,55-43 R,8240,8533,0,8239,10615,0,55,5,0,40,0,10,43,20,0,23,0,0,
1617velv-mi-gl-Q-10,Q-10,37-80 B,10699,12184,0,5290,10601,0,37,5,0,22,0,10,80,60,0,20,0,0,
1617velv-mi-gl-Q-11,Q-11,45-20 R,10779,6134,0,5386,10698,0,45,10,0,35,0,0,20,10,0,10,0,0,
1617velv-mi-gl-Q-12,Q-12,85-80 R,11691,6294,0,9931,9720,0,85,45,0,30,0,10,80,30,0,50,0,0,
1617velv-mi-gl-Q-13,Q-13,60-10 R,10309,11933,0,11932,10484,0,60,30,0,30,0,0,10,0,0,10,0,0,
1617velv-mi-gl-Q-14,Q-14,100-0 R,8593,10653,0,10713,9020,0,100,30,0,50,20,0,0,0,0,0,0,0,
1617velv-mi-gl-Q-15,Q-15,25-20 R,8240,10844,0,10757,10438,0,25,0,0,25,0,0,20,0,0,20,0,0,
1617velv-mi-gl-Q-16,Q-16,31-20 R,10297,8533,0,10202,11767,0,31,15,0,16,0,0,20,0,0,20,0,0,
1617velv-mi-gl-Q-17,Q-17,47-95 B,8239,11244,0,8369,5957,0,47,5,0,42,0,0,95,95,0,0,0,0,
1617velv-mi-gl-Q-18,Q-18,51-0 R,10180,11933,0,10805,10615,0,51,10,0,41,0,0,0,0,0,0,0,0,
1617velv-mi-gl-Q-19,Q-19,80-63 R,10438,9931,0,11932,10779,0,80,30,0,50,0,0,63,10,0,3,10,40,
1617velv-mi-gl-Q-20,Q-20,36-30 R,10297,6294,0,10698,8240,0,36,25,0,11,0,0,30,0,0,30,0,0,
1617velv-mi-gl-Q-21,Q-21,85-105 B,8593,11244,0,10309,11691,0,85,35,0,30,20,0,105,70,0,35,0,0,
1617velv-mi-gl-Q-22,Q-22,45-100 B,8369,10713,0,5290,10202,0,45,15,0,30,0,0,100,90,0,10,0,0,
1617velv-mi-gl-Q-23,Q-23,3-42 B,9020,10805,0,8239,10484,0,3,0,0,3,0,0,42,0,0,42,0,0,
1617velv-mi-gl-Q-24,Q-24,30-11 R,10757,11767,0,10699,6134,0,30,0,0,30,0,0,11,10,0,1,0,0,
1617velv-mi-gl-Q-25,Q-25,130-20 R,5957,10180,0,12184,10844,0,130,100,0,20,10,0,20,0,0,20,0,0,
1617velv-mi-gl-Q-26,Q-26,120-53 R,10653,8533,0,5386,9720,0,120,45,0,35,40,0,53,10,0,23,20,0,
1617velv-mi-gl-Q-27,Q-27,10-40 B,10601,10713,0,6294,10438,0,10,10,0,0,0,0,40,10,0,30,0,0,
1617velv-mi-gl-Q-28,Q-28,75-0 R,10757,11691,0,10779,9020,0,75,25,0,50,0,0,0,0,0,0,0,0,
1617velv-mi-gl-Q-29,Q-29,10-50 B,11932,10699,0,8239,10180,0,10,0,0,10,0,0,50,20,0,30,0,0,
1617velv-mi-gl-Q-30,Q-30,100-125 B,5957,9931,0,8593,8533,0,100,55,0,45,0,0,125,100,0,25,0,0,
1617velv-mi-gl-Q-31,Q-31,30-63 B,10297,10844,0,11244,11933,0,30,0,0,10,0,20,63,20,0,33,10,0,
1617velv-mi-gl-Q-32,Q-32,115-30 R,10309,5290,0,6134,8240,0,115,60,0,55,0,0,30,25,0,5,0,0,
1617velv-mi-gl-Q-33,Q-33,54-30 R,10805,9720,0,10202,10601,0,54,0,0,44,0,10,30,10,0,0,20,0,
1617velv-mi-gl-Q-34,Q-34,15-40 B,10615,10698,0,10653,12184,0,15,0,0,15,0,0,40,5,0,35,0,0,
1617velv-mi-gl-Q-35,Q-35,80-50 R,10484,8369,0,5386,11767,0,80,10,0,20,0,50,50,10,0,20,20,0,
1617velv-mi-gl-Q-36,Q-36,80-40 R,10779,6294,0,8593,5290,0,80,20,0,20,0,40,40,15,0,25,0,0,
1617velv-mi-gl-Q-37,Q-37,35-40 B,10438,6134,0,11933,10202,0,35,10,0,15,10,0,40,10,0,30,0,0,
1617velv-mi-gl-Q-38,Q-38,72-20 R,10309,8239,0,10713,10757,0,72,30,0,32,10,0,20,10,0,10,0,0,
1617velv-mi-gl-Q-39,Q-39,60-21 R,9931,5386,0,10297,12184,0,60,5,0,35,20,0,21,0,0,21,0,0,
1617velv-mi-gl-Q-40,Q-40,106-95 R,10699,11691,0,8533,10844,0,106,40,0,56,0,10,95,35,0,30,0,30,
1617velv-mi-gl-Q-41,Q-41,70-15 R,9020,10601,0,8369,10698,0,70,10,0,20,0,40,15,0,0,15,0,0,
1617velv-mi-gl-Q-42,Q-42,10-119 B,9720,10615,0,11244,11932,0,10,0,0,0,10,0,119,65,0,44,10,0,
1617velv-mi-gl-Q-43,Q-43,45-40 R,10484,8240,0,10180,10653,0,45,10,0,35,0,0,40,10,0,10,20,0,
1617velv-mi-gl-Q-44,Q-44,70-47 R,5957,11767,0,10805,10438,0,70,60,0,0,10,0,47,5,0,42,0,0,
1617velv-mi-gl-SF-1-1,SF-1-1,110-50 R,11691,5290,6134,8533,8593,10653,110,70,0,40,0,0,50,30,0,10,0,10,
1617velv-mi-gl-SF-2-1,SF-2-1,125-95 R,6294,5957,9931,10309,10615,8369,125,85,0,40,0,0,95,45,0,10,0,40,
1617velv-mi-gl-SF-1-2,SF-1-2,80-75 R,11691,5290,6134,8533,8593,10653,80,40,0,40,0,0,75,35,0,30,10,0,
1617velv-mi-gl-SF-2-2,SF-2-2,155-30 R,6294,5957,9931,10309,10615,8369,155,45,0,60,10,40,30,25,0,5,0,0,
1617velv-mi-gl-F-1,F-1,120-60 R,11691,5290,6134,6294,5957,9931,120,70,0,50,0,0,60,40,0,10,0,10,
1617velv-mi-gl-F-2,F-2,115-70 R,11691,5290,6134,6294,5957,9931,115,25,0,50,0,40,70,25,0,45,0,0,
